title,company,location,link
【常勤講師】桐生第一高等学校　教員(国語),学校法人桐丘学園,桐生市 西桐生駅,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DJEedq13eW9vPxtp98PxnaXSuqMCCAAwYCuifSE9uDICc-1FbpShS4Np7kjT7vcOnKMfFqadPCM9QiuWXUIXcsPqi91b0TeRA_4-hnhY2fkA07YhY_ukIq2zXjZ4hHaXsJO6s1_xM7KWuKOgM15WWc4nhBblVY3FzJWnryAjV-8cNYqt992wfjJ6jzE-DndR5ukWtrHI0nbIqPyS0gOxS7734f23ILXXK8CbDmGIjBZUqdpsKfTHxzfTWzj6vi-3KM08D25Ujoxq26sUmfa1GhIsNJP8fgQnii7ezkiReG4VmstNGnlGQftDB_KKzi7d5TnJM9k50VdeIKrEbJaBBFLUyNtb0UdG1JeYJLzphM1Jy79WcadRzjkaetBR88h74_ldGFTXqMIDlh7xqcwtpu01F-VPiFgLDUATuICgbUi6eW-4_HAxBtkIDkn0BtsjOugBwcPTNK0thF1vfLab9i&p=3&fvj=0&vjs=3
ファッション・デザイン専門学校の企画・キャリアサポートスタッフ,学校法人岡学園トータルデザインアカデミー,長野市,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BEAxMllsbO9nIyvfkqJwnkHYXL0gKgbg3CNvSUquJcDnXSs3HthjH-eY6vIxjGTOz28Qs2yGB5-sjL4Rg6j3IMF1HL_oW_VCcQ0NHrvS5H_xj32wTFSk4vp8qTJmFujebsu_R2R3bXS7EgJQKrmmzmzn-EBY8jvBHqJmyI7Xiik-mqejivRx1NI2f4lQifMfmOWqh7V2Yu9j_dpUW1qHyi-50YB5lypwpFQ8I_N4QErvmI2oeBC0zm767VwrEvBdu8dwnzDDvc0siK77sWKIVuckP1MG9ryHY0csrbh4-qM-xtrYNRKv7WW4nflRKobnk8CfBRRTvBUPhvbGamc8bUo6QKbAeyPI0BWwSJjlHxYUat6hQ0LoInUZVKrEUNKz6oggoiobf9PhOOwai9VU61yF-PTGY3K22caKg7lltQhJpqDf_dpygK7IFkuAOSfvmIiF5DZ5oTlv_bJSgUf8zmhXXN9MjpcindwfvLWbYTihcbg8FMIx22dv5YTjv2qijSOLCPUXGaBmqkAyfmyp2NLrsdNFFB0br3ZZ5fH2h2o3mHB-TyDBXxEnlTFKP9Ct4LWKe5NHhBPT0b8bX5eDlMbW2b_lffXmJgwJsjvOr-L9L99KSkXTZx7B2CEubEyTIEDMhk8yE2RInF52b8izlMEcdUDPzFiQ71WEwV1wRcOx7T2RztzSXFl-Pp-RZIYYF1iBtfLfpQ70vRd3OrsA1PQzbJKzAXbU4mwmv90cQqcddkwK2zOR8dLfITvvc3LvHRoV2TyKTWDbT_i6KHetRvX-OCJI46YG3dFkDOYGxdXlTwDqNR6CdlMe6S1tHoop3Kw-Kcb2l1_8gmMNpKBOriyxFrl46QrsrhLD0ltZNMf0n91Hi7KifAwJ1zh77fg4M70m2ednLhfnBvd4wBdXTsB-PFp_7hrHsBUI1zuPz4Vo2oIjyAkhk0Q_Euz_0fA_hpq_9VqtMA3jZz1JW2hMtM2D2CEZpsPLfuvkZWIa8652kqy9o1-xfzRPt4uaaaS2uOjTGV16DZmeRv39zjcRazv5IVUJdWi-r1o7NaoC_XBpxr50z693An&p=4&fvj=1&vjs=3
【専任教員】桐生第一高等学校　教員(社会),学校法人桐丘学園,桐生市 西桐生駅,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DJEedq13eW9vPxtp98PxnaXSuqMCCAAwYCuifSE9uDICc-1FbpShS4Np7kjT7vcOn5VvTDRn_ls1CeJAMLMjRbC1yXC1OmZlLMvmRf5XMuTvtHdK1TGltz8f8usL4otawA1pQwVev7Yj7osy-yF8Qnea3oIS43PJp33yig8ZOc8B_EOkG1Voonec3Q14oMUYaYC6mOchzvP1zD26WNQDAEd8PAhAmEJXeh6glCwMAlYBZTu6s0aFW8HNp1r2CAd0Yc1o5YNYBkJ2T7FW5Sdx4XvfhdK7A8fy0Jk7waEzokCWSgLvhLz9GW1obuhnJB3wLDYmX3r_puw900ETJ2666P6ZUdx90OMF-alRiy6tx6I8UNQG4G-SvBXrSzpgHN2ZDijYAP65mKxkE_YMC81ECuoOfFsA5sPPGuiOnYTwnJ_O1gJWTNW-fPLfr8P8E1UH4UCghPwgcOwQ==&p=5&fvj=0&vjs=3
【専任教員】桐生第一高等学校　教員(国語),学校法人桐丘学園,桐生市 西桐生駅,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DJEedq13eW9vPxtp98PxnaXSuqMCCAAwYCuifSE9uDICc-1FbpShS4Np7kjT7vcOn5VvTDRn_ls8AVgKgQ_kYXNIJwpQr1yB6gyi9oowNk45sQa4xcZd2xJRuHjSbAT4Ez9bq05b34FPvAyVmP-em_EA8PU4nXhwmdb-_XgZv-ll3Mz-0qCVP5MXvVkJc5cHpjMctbXw4_8slMeQdSq9oL4OwwV6N8me37OhP4I8NHyWQvnyDcQMymG93oejT4zGStG4engrhZZlvzL3X34az9IhkLs4bGuAxa6XyvqHyxfvi8nHQYl6cm-Q-HkFsR3b2Z5rNDkD0JHjclJ5J0cIpU_0cV9RTy9FhjrVqR-_kPo4a7USIEv4VTr63F-JWj0KZ5SOXMqVWzL0zsDtz1DJoj6XrvhuIP1q3sIrcFK_uE_pUXXHRgDx-YyaOjPIHHR00nFCc9CF1EEg==&p=6&fvj=0&vjs=3
英語科教員　東京エリアで【学校を選べる・複数応募可】中学・高等学校,ワークスピット株式会社,渋谷区,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BbgQXN0i3FdJRLHC_7h5Rn_F6idtKAH9tFahxTosNO5pmA9lHRSiuFopSoRDlJ9fuvch5JGKqWMBfAjxcW7r4fJ0ye6aOCL0uj3-cUAaiIIkaFmlOgzapocPtfLaX-74AqoUtxYlgSLYdPOHxFHWT9s9C5j4RiNqOqbI46fh-MOhRkcVjJE6J8EYmfzJHq3r5MAfzN-ZA59VvEApVgu91vBnpXK5Fq_kf0T7FIOw1zPiJ9lujebX5L9QYmnYNc0oX40MLIkTSC6-EiUdUeXkevjgMjwZlHg9jAI2KRg9STkRqo5Wa_MClzPCsnK8mitrD9JdrjCEMWVHsTB5S6MaLn1iqH5xsWOVm_9PJTxeUTeAmiF4fXUS-dAYgmPwg90RXWH0ZwsJMYaDLq1WI1n4owAq6lOLWzRaTjeeB7a8J-5lPiNyJ0V8nuKlxS64bd3DgF1rpDPWua_hbruFLblp9KCxZsENnN1omm6zyRipTr3b-oZNye6xQ5EmRj5H459DK0CfDNU1NjVPxtmCluDAwWInaA1-HtOHy3nRo0Kc1hSYqKJ6RfVM4M0zAdivBToyiMkLRTXloAciYrnrMkM5SuJDo0H2-3LcJJJhuUxAvfcLAzPsLIK8hA3zAwLko1FWu6DdiXg_VKeheo5Q_QQdon5XygdjNnFu-VoFYeaih5dbR8a586dgt8RaNUoI2ketdx8uxE2jmdP3Elvcyba9Ai4EcWbaGgrL9EFS4ENikjiLad5KbjhV7WuzJaC9AegEN0_kC621mRj7wj9s3mIKsO0DjSFVsuIZ2TGs44o6ImKlbLE46I1qpeu4mpAaKZcD1iu1B2N3xynlvwk-h7IbsumN-1iO3Nm7Z6l7ybvAYrdB11Ful92KV0ptIaPo25rDOMHBNy6tqWw_MtNJYOHaCdoLVhfPM5x90UVRfHOVc40_4CdrJGJ9F7HFTtXg2vWWZwn621MRbN6-7GoAlOLkCl9qMIvFoITNo2dddUSmcmiJ5-XllORJY-hA15jMjMYaoNOzz0fhAO2ymObJW-dp_2&p=7&fvj=1&vjs=3
"新年度 社会科教員 非常勤 賞与や私学共済あり
新着",株式会社イスト,さいたま市,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D3Cw-z7g0dXtei8iqLTuTGCU-KBtL8VgDoUAYYsUf4YDHY-pETMXHmxjdtvu4JhMxSvxsg2lT6up3vsXqMmTKjVgnXRpP23BnkRYM78gjZQCv_TEURa8GpyGHL28z4BJKC4apeDxl6ek7XXIovIRNmTSOdojFAJrGtUXLpziSjfzbbRzgBBpAo3CX6llUjvFl5MWp77IbOrASf42q5k_FVqN0y30ZgmsDfYq25uIfqLLxY9OPFtk0ff-hMg0dpRGvhYTk-jcURIUgeEuUaFruacxeRPy6QNMTfUemgOmMBLTLAcJfdJmGhLJRdh0ESgwQVHmTtGABjJ0EDImqwlqp7rv3zv_-rFWfTQ2vgEpebEPQp0kp2xt-jDohJrmkrmzOV67vjSwzvH_C_Q1s3HCKyZSS6Lnv37R9lFuuwHrsMR43PVUERIRjbIt3yucJ3COWn8XL0IT2vUjwUaK2YdTzZPSdPVNkLCEKscTXHwY6ABXpeTHu6LgelRL5eYrIp9CMS90H6GPbNJ3oYWRv32NbQMVri1oGviub9H45Y1jWWdAMAcklMX5saNh0d084foUFGttwBCcd5ZXt72BV4yqRUv6N-lePTAuYZkVt8Wo6Qa__bKLPXRXeEJNuGIAtJnfs=&p=8&fvj=0&vjs=3
専門学校「HAL東京」でのIT教員,学校法人日本教育財団,新宿区,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AyFOyHkwBnB0j44jnHKTKuhFvL6uqHtevszlLFepn01StxJxcnxMIKAyD7ld68s3OvuNqaNqhTCX2IWC0PcihIwia0p18kxqK0wy9dUWc3hfKfKBVELqmrJqc9xh0V0YJH1ArlY-DeYqeDl6fwwrqnwzX_Q7iAKmCvjuUhEOaOe-Sx6En7iW8Dr2r3Aq2iYf32IEx1AzsdIRbgg4VzlYHCyE0TTNK8l2EbJYka3PSUUmyh-ugqfuDHz3uuqu8Itz7nd8TcF5CxIAkGrU5l8wHVHfPm4i1i2udfaMCVoJCn-Gw2NyOv9_YHckGzIVNKuXlGoHS14I-R3Mn_g_AJ2oLrRIzBLSomRwIujhxzEqKePI_GCBcbyCrA2E0Amh29IpnP3ImMN4z7mM34P7UPemc2iKqzgMspVO4KxTdxWAJkvZYTLumIxOBH3bknOFCmsNBDQ8AGiyL53nUWrs3HuuNC-w6TxDQm3KQwx3SmnZB5YG4EtQ7cUycuP1lrPuC5bKP1-yq0MwlTmCBy4l7zd4-7ZUv__-vz1SbJLG_g9PPrlzZG9QbuCjHSkxxhpFmMRqTSXkWH6jXU4u0J8ehJbC2VuLzltoTL_97hPLKDZbSbow==&p=9&fvj=1&vjs=3
【専任教員】桐生第一高等学校　教員(理科),学校法人桐丘学園,桐生市 西桐生駅,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DJEedq13eW9vPxtp98PxnaXSuqMCCAAwYCuifSE9uDICc-1FbpShS4Np7kjT7vcOn5VvTDRn_lsxFfDpB_jxK0TyUS13ZOz5MHW-hWGvWiNyYG-CQP0GYmsDIbdDuBqibyOEXyk2hrYNUWgnYxx-6d9nfPQskp-xSia0igQo8-1nTxPgnld_r697Uhu7pBAZcBxkiu0cYvfp2lHmRI_gQne4aFrkIml2v4zhlXaPHP1KEg6r3iS9rI_8v3OlzIOyfetxHouCdx9r77DRtYdSfvnzbMu1IoJy71aXCzt3r7_jq18bI_ByD8985GqaNg5yZqMTBqjGgsmG9MxENwjYz64cT3CyA4xyIZ4rI8ezX-ps-0blojLiYnuNfs7zeZzToDrT7EJ1V_hDQxevnyaGSOt3SAvC25OYqmIf3gO5nux7IrsBpizoesRRSEkSbPkTfukrF0HXbAiw==&p=10&fvj=0&vjs=3
情報通信工学科 教員,東京電機大学,足立区 千住旭町,https://jp.indeed.com/rc/clk?jk=8ed8d02f8a9a6113&fccid=c64d46ce569f34be&vjs=3
二松学舎大学 教職課程センター 専任教員分野:教職課程について,二松学舎大学,千代田区 三番町,https://jp.indeed.com/rc/clk?jk=94db4bf6094ff83f&fccid=b04163d51ddca3c3&vjs=3
助手,東京通信大学,新宿区 西新宿,https://jp.indeed.com/rc/clk?jk=9c88bc1badd8fba3&fccid=5301e4a6eecbff1e&vjs=3
"(2021.09~)私学中学高校の英語の専任講師【a-01-165】
新着",株式会社サクシード,目黒区,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CwpgC0oE6-I6LocELOQwYgLnqyyDPVElcZ4AjEbNBl9nLk2EZWvLiOyoIUOq0NSHetnaiAULe8ogskuhsUQ7UMFhFCmCqcMJJ0nj4xPLJm0Wb8bN1I_fvtZarDicve__Uzf5mewJ3YdXNBpvizOnuDUxB6qY1fAnVf7LP4e89yD6JgwpWBkg7SntzVyNLZr9BGC7HJmduyKCa2UXbTuUHlgbXxYDCWzedGu9hSxXPJTu4BP1CvPVvyxu9gMqolcycS8R1XhMvu1fm5CGYaNFrG56dbFCIMYdNMlwlDRY0nAah0XDzchG0vuwFtf7muardYBjyduXy4LyO0PmCa-mQ2uyHtbb5gV1Tuhb2rIo7wsYTpofwKUBBAVrsXi8ec4WB7FBlx9JV1pRKBe73KJmFsaw6KLkjyaZpsayZpjXO55xOWZZ47l-zaBVradG_03xoIKAFzZYjfhhzutJzNU4Ahro2zjX5JnGbq4lCKyYRm4pSo41R01RejG1Pu__D8PvbuIgB-_pJg0A==&p=14&fvj=1&vjs=3
高等学校教員(国語・数学・理科・英語・保健体育),学校法人野田鎌田学園　あずさ第一高等学校,渋谷区,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DbpbywfumV09bT0k133pweudc4Eha3ab6FsxiPKQJ7Z8KjrfTDD4bwmTiCxefi_JJXuwGjUpqZ7KXcY6pYA5-95gKZHkDSoZ8-_Q3i6KMlk2EG_vFSqAGEHs-5pOt3DXk8fKEy78s1P85biNBqCnNBjUKR9yvEtO7LvlwwFo8q5-tYicPHMf0uFAlgLK5oqRyq07A35-UiEfTx4dm9UvXtdxhz2Nig8kfzea7JOdsIs1ZaYp8S4qw2-_vIzDjtrNYNMoLDJTPqfTtFAr-xuRaUzmyxQAKiS-sawYTu4TeSd88_D6JG-ovSsgyK8V2Col3jfuUDSf4gy9UqgjruRUuT-d9DFmrJtWwnfDsbVa5QWsM6fr7Z2VCXwkwECo1amXN1KY9dm5ckxEOkZzFgVcBL4qPduaRIAC7Z0lAy17fXqS6XHymrOe1BvD1WrK47T7_AflKYBBM90L8oQRjVfu15uck3Q_Yh-XlgyBnfE_u723z8EiDiyapyL4W2CQFSrrp4IPtKdCV9RNQkJOVhi1XZkqcp84FkAYWpLIUzRlvfWmrppMxOLPSfnrJPzbQsVJfmcXF0UMhK6j68VkTFGOBWX9FhKTDLaNY478CbOidDd7o0iwS1BgWEop7rvushSdaVM4ZAbpOE9T4vydwyOoSRiGVs-O1P3C7yw5aJ8okmJvTpltlp3KGoTh08ayYwuaB3xiis9PLanvjm72FkcK3NXY1SDgcUtO5X637SrouFgWjoicHguYvFu1Ta5TuQlbu-weiFLbPK8jxCjyd1r4EFZMkI-pW_tbtx0vVpVOGux-WevLL2wWyuiCeneHujNWINZJo3l6AupVjjN6U2HDnH&p=0&fvj=1&vjs=3
【専任教員】桐生第一高等学校　教員(保健体育),学校法人桐丘学園,桐生市 西桐生駅,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DJEedq13eW9vPxtp98PxnaXSuqMCCAAwYCuifSE9uDICc-1FbpShS4Np7kjT7vcOmY12LQCfculv3EIG-ALdapm0BvHiG4xsZYaugBM4otG3baGsNAfIQtO4Y6ly4DHNGNFe8BdrXfsaUhxh4f4E6ieiCn_7CJqRNsSSiO1u_qHCXZywaop7MWVFeeFhLYdOLZIFI8JR8qa4s3-Ob_VP1euktjeuUq75OmOUe2gJMi_UA4WPPnMLXOCqrulfyzuBiWGegCoziAVekx6PdX9wCZFAiiVoVpniwte8HRqbsGGPdDUWfDxT9n7GCQaLXZzPavgQP7S1awQobkf6AfVUZ5jSG7HGizQUGb9xjeehBks8SXSIyAxzCxKsySg10jLZzE_FnnWoUS-dFQSIbBS1bU6_ehMtN2al7U6es5CjbDszPgoZLpuCJUvhiZyyCeoKxOKlZNNC6yeQ==&p=1&fvj=0&vjs=3
教育講師(常勤)1名,学校法人 五島育英会 東京都市大学,渋谷区 渋谷駅,https://jp.indeed.com/rc/clk?jk=48092ab379f2ca38&fccid=a0de89c4943a8111&vjs=3
【常勤講師】桐生第一高等学校　教員(国語),学校法人桐丘学園,桐生市 西桐生駅,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DJEedq13eW9vPxtp98PxnaXSuqMCCAAwYCuifSE9uDICc-1FbpShS4Np7kjT7vcOnKMfFqadPCM9QiuWXUIXcsPqi91b0TeRA_4-hnhY2fkA07YhY_ukIq2zXjZ4hHaXsJO6s1_xM7KWuKOgM15WWc4nhBblVY3FwXzTgVfpxmZu-i2V54O6bXtAd_fe3dKP3JV7S1hsjrIYVC9gY-R2Mw6U-Le6npfYcubkWkE3BTHfgoM3nHB-q8NTPlC2pxjlOTg1t5FIXaKb2dHtF_z9F3L4D1c0BdETYdqC4xeh8Dru9F_a93_H-OSHtclO07p4TveHyRfbzz_ijMevQl1-kD70g5oh_cDx-lfZFPGRr5Uzi2A-Wu__5typ1snWscvczV-HukP32bdaIrhOg_xXVYF7rZF0q4r4XKaQ9Q4p1dlD5ZzOD688af8TRh4bI-Y2zWPbHLvkZgL5Ko2xTz2a0C&p=3&fvj=0&vjs=3
ファッション・デザイン専門学校の企画・キャリアサポートスタッフ,学校法人岡学園トータルデザインアカデミー,長野市,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BEAxMllsbO9nIyvfkqJwnkHYXL0gKgbg3CNvSUquJcDnXSs3HthjH-eY6vIxjGTOz28Qs2yGB5-sjL4Rg6j3IMF1HL_oW_VCcQ0NHrvS5H_xj32wTFSk4vp8qTJmFujebsu_R2R3bXS7EgJQKrmmzmzn-EBY8jvBHqJmyI7Xiik-mqejivRx1NfN9THs975W7hk7WrjsxYM6bKp_mSQ81R3iFg6MIb7O-TSuuzmxB2QcBKnlm96mC5dygKs_yR_KBbUTj4x4WAOGviZqmp0p8xeOi-fcbi1XIRNtg_1bDRmMtxRHfc9WwwOdPk2Cki2QPr4CqzK3i_xATfX7AjPKZHYrBY2Gpk8lQ8gCAEB_YeB4qo1WfJ3W3aIfGW070WgxYEsOGVTAX0JSlrubrSbBDBMrIVl5-18qm5YpYsp4QSDlVWWmgbmGECU_Z5lK0MEkWY2Ch0KdRjkzDz_dZktXCQ5AmoT9tZEyl3P64-9K8Aj0kk7FwD-TaUgrO79uPiDiyzER00Da9-WTKEx6C3M7oEMJR5sV1xEaydo_jS2v5udJV88JDnWvxB0ajohH9tSCqogHrEnIcu7wJisBmncDvCt6SVo9i_Ey6HwxXpWsK7u70lo9ZF_EB7Xq0h_bw234ulHZ_x6D5tOtGQpPMgYqjf-FGb9YMrCskUFjELFXCjZM8JD9E6_GlPO1PtCSneEWRMdwr-OKz5NvY874e12jYtJAmdU8s7f65JGTzVir3VcLm1hchZMn7_id9qnkrdeNKDGuWZL3gg8LN8rn1QjzfiiiJcRmBIJjZomSm1rjWoFYP_FjOm-kqjFoNJbHJcSRez-43ElXE_0TxGfKuyNWuhH1VaYr6-TANKg6vk9xipfInnsMpTcVo5ZZOJwhAudFTAjIXPjswnihvpaBMYiK1wuTX8r0YZwcMKdDPuJHrgYKw7ZhmrWYpuWhk8wRY_wwGHMYSCaahJW4ZcHIAoAMTAJfZOH4SMH9_yipRPI9uCrsLHS5Hu9nC3_6sF2ZxSVYy3wGKDNzUlV8R9q3_MyGiXqO5IfyjL-1luQhGVfJKEjuGCsrIIVuhV&p=4&fvj=1&vjs=3
【専任教員】桐生第一高等学校　教員(社会),学校法人桐丘学園,桐生市 西桐生駅,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DJEedq13eW9vPxtp98PxnaXSuqMCCAAwYCuifSE9uDICc-1FbpShS4Np7kjT7vcOn5VvTDRn_ls1CeJAMLMjRbC1yXC1OmZlLMvmRf5XMuTvtHdK1TGltz8f8usL4otawA1pQwVev7Yj7osy-yF8Qnea3oIS43PJrssz3bcQ87zjzilO5cwLGNf4oGhVE_rb-k_Hm7kpBB-zoTY2WVCqtUFwX010kJFjycf4xP8Hy3IMG_kqYHkgCH0r5Al26ZBnhkPj5trrfddWi9NharVcMYZeMYmiNM7hoT3A3dFQ2bwWlIw6CvLLK-K1w2kDo99fJb2Of3xSlTpRk6cdJsp9-SuaUiVLHlmvaf7ssvX-8pVI6pI3yLeA8ELyiloMs_tlb07TOhjT-_LiWSFZtnDv7srXCkmVsxHEIVxONJRVAUIdWuCJ8xqi6IVUtUuv6vr1nysZ4thDUTbw==&p=5&fvj=0&vjs=3
【専任教員】桐生第一高等学校　教員(国語),学校法人桐丘学園,桐生市 西桐生駅,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DJEedq13eW9vPxtp98PxnaXSuqMCCAAwYCuifSE9uDICc-1FbpShS4Np7kjT7vcOn5VvTDRn_ls8AVgKgQ_kYXNIJwpQr1yB6gyi9oowNk45sQa4xcZd2xJRuHjSbAT4Ez9bq05b34FPvAyVmP-em_EA8PU4nXhwn4DLicIDkqnlbXdF5m3DWRB66zCfAVLkkiiRK8rG4KWhWG_nmfgAvGUh1VJ-2bZjNK772I-5cgH2Q5hXe6d1XErUcktIfGgVPsDezwU5Sc9ePH_Vowo9oQ4vpXr5_8apvvrocr5BzUTZzFRk1wUAVeK2IVoANYrItpfQzhOjhE73LDcW_iyIEI4qETg0cs97erljKTmRUx15_p1B4Sly0P8q_s6CGpLJZYKJI1RBTZBe0h9VD_3pgl_BVy8DCCXXwXoEQeOk2pFDeXyfYsjmNC366blwU8cKWQvVbWxjrFwg==&p=6&fvj=0&vjs=3
英語科教員　東京エリアで【学校を選べる・複数応募可】中学・高等学校,ワークスピット株式会社,渋谷区,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BbgQXN0i3FdJRLHC_7h5Rn_F6idtKAH9tFahxTosNO5pmA9lHRSiuFopSoRDlJ9fuvch5JGKqWMBfAjxcW7r4fJ0ye6aOCL0uj3-cUAaiIIkaFmlOgzapocPtfLaX-74AqoUtxYlgSLYdPOHxFHWT9s9C5j4RiNqOqbI46fh-MOhRkcVjJE6J81Co3bTbF4B7TCVsOKH6a0o9lLX5W9vWYTGhy99LjoEdlNVn5XpBSW6BVoq8xjQagUnNCsb8JoF3-94r_JH2X0-zBtDrbu7-XfuBxUlTDVvABRoJ0XL2ZCjN0z46hKZ-6FMFvDBBDJzYeZK1Hwg2LlHCV5Z9En7qpd0pMsHQLFSAIuVduvXH-4tBKrQGFR02PbLk48BfHk_kGEF4Lp4AaQj-Ye1wsXJHplT1b4dzKvRyOSMR1zrQ0SZ5jCbu0DwyJv50fTj-1dB3ONOMWFD5saT5nPhxX-xyij36bu__lta1Ll0RYUSsNiiwycsFS0s-2YK74ZeY--AhO9vQ76gEQ9-HF6XnePy6cvi4nWaOFD3NgxFNh9MNuQ3YfvGtj-nOmliV7MmsqCfZCFaM7NtAqSUkw8y2lNjtCGabc-pEk0QoWITMaZwT6sl5_5z2cQ5RhoUC9q7cmI4oEY5SwGIa86fGhTYM_Rs0uDXKp76F36UHiQuloxF5Hnf7L0J7FCgugivI7g-1kOHVYHZLXQCOYHW0XsCt4f6QzLx5Mb-nCj7BwucioeYVQOiKVhZopAGf3GO_OVzRacPPwSO8TBoWoMQsrQe06BHPG6CfgbVq5kL8F2jPKpLrQf5AHTQJ-wfbLzNgHiM28qIl3y8j_drNDjQkJgM8LrlBAN6CG0dITMk3EP_nUKKfkw2-7-nfJpUzHisICZ3rNJ9A5Eg3Uex1x1V5P3DF8V2VVWYjRWDxN58bbxgwby0_549-PB-vq6vQTi8ShwBdtgo25wTMnT-Ft2Da8mb0rrvDta7z4gYYpd13CY1uxRZuLxx-vfhfg7nthGgMrdHaWPjliIs1ZOsh6iD4OcaFn1hWE&p=7&fvj=1&vjs=3
"新年度 社会科教員 非常勤 賞与や私学共済あり
新着",株式会社イスト,さいたま市,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D3Cw-z7g0dXtei8iqLTuTGCU-KBtL8VgDoUAYYsUf4YDHY-pETMXHmxjdtvu4JhMxSvxsg2lT6up3vsXqMmTKjVgnXRpP23BnkRYM78gjZQCv_TEURa8GpyGHL28z4BJKC4apeDxl6ek7XXIovIRNmTSOdojFAJrED3icuJb0wzlHOQcB3imEYrms8X0o1AVty2A65PBWDgzZkfbOjkxPu40ADLtIrg00j9kdyQfJuwx9jF4X-FJthNv2-KJuAkSyHTWFxsYM9bTweG_p5bXZqCCde6J4j9dJGTkJxB2DpUV6g5H-JfIMTgituZOyz3XYaZ1ViwkORhO6qRxgts3HAF5w5J1KQDu-SMJUXSVvEFvcYSrH95GwxWTYz_PD1zJ7jBRmm6OxVmUA9UOEriCv5XpKfD7zMDzKrKwzpHTvaeYzgU7pSxmQYtzIzLNkoqcNd9jv49If4zjIw9LJC1_rrsIVj-qigL6OG8jOMTNyCSLDHpqdQ20R78GlHuSCMiFqdqOTdrVLIUN5S-xYjSNlC1GNVyWVjhHFbCDVODLupNBfuVYG7NcUSn3dV8WLSsDl4x0n0yMKznVQR6PA7wDJ4dF-zTlbcEuWqDacqFMr5VT6XPe5_DSVL0ECgoqgwm8M=&p=8&fvj=0&vjs=3
専門学校「HAL東京」でのIT教員,学校法人日本教育財団,新宿区,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AyFOyHkwBnB0j44jnHKTKuhFvL6uqHtevszlLFepn01StxJxcnxMIKAyD7ld68s3OvuNqaNqhTCX2IWC0PcihIwia0p18kxqK0wy9dUWc3hfKfKBVELqmrJqc9xh0V0YJH1ArlY-DeYqeDl6fwwrqnwzX_Q7iAKmCvjuUhEOaOe3X4vc4v91wCK1Av3bVbExupyFuOwKQiX7tc45ymi3ls3Ay6Lqu2kZ9SjHS4Z6qH0mu4Id1GQk8KF6sTJ6OGHibQlNXMMS_4yRtrgtdPLYTDlYK5AX-oEIFgtVMEAsP6Qdy8IptJhq6X-X6pXaBb8ZAFHsE3WKKQGhwz_TNcsoO2-A0Uri3HpjDQlJdWfFCL6YvNlf4KlsTul_h0h0h3kF5o4uh0QYcLMa5r8ziFbA9CGKtqimY3tytB1Ad-tqM5ibeiUiBJ7fX6SGpLunmOhiG_0UsUdCOVDn4vOA-5PhhE_Yi_KECL4YHYsxeU0C5F3yt4hJscO87QrafUQ91djDyrg2I6ptueWO-DOKZVtK6oEi08zDEdkxaTSJx5WwpDB0ly4WYxCJR3VXZyfDb5VhvSZU7rJqh7jT53t0IHiZ1TOKChTssMaRFggzFJ6WXUUw==&p=9&fvj=1&vjs=3
【専任教員】桐生第一高等学校　教員(理科),学校法人桐丘学園,桐生市 西桐生駅,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DJEedq13eW9vPxtp98PxnaXSuqMCCAAwYCuifSE9uDICc-1FbpShS4Np7kjT7vcOn5VvTDRn_lsxFfDpB_jxK0TyUS13ZOz5MHW-hWGvWiNyYG-CQP0GYmsDIbdDuBqibyOEXyk2hrYNUWgnYxx-6d9nfPQskp-xSK2sF0Jv63oUTSmQjhC7ZcW_PLjXMhuRMCg-okVv8JPEdGE9N1d5ysBnoOOFETuSkftp-HBKWzdzWDQWx6gXqpwnVUUtEy8Z0BOT3oNNFDZqVOecSGEAVrl9klB9PWfSeXSdZHJjvlxHQxl--Y9iz2BPN9edJhE4nDHMkrPIp7bUqLV6mEEVq4FYaF4g0Ws-tzyhIOa8gEzEDPzX2MZUfOJ3VrKG3ffzW89f6PSUMF5FONITyMJIqwriwpbtFQ7a0kj8gDci75Fdj2-MnNHDejN4lVDKCMyN6v2aYjBpIZSw==&p=10&fvj=0&vjs=3
